,CellID,cell_size,Hoechst1,A488,A555,A647,Hoechst2,anti_NaKATPase,anti_CD3,anti_CD45RO,Hoechst3,Ki67,Keratin,aSMA,Hoechst4,CD8a,CD4,CD45,Hoechst5,CD20,CD11c,PD1,Hoechst6,CD68,FOXP3,PDL1,Hoechst7,CD163,H3_PE,CD31,Hoechst8,Ecad,Vimentin,Catenin,Hoechst9,LaminAC,pH3,H2ax,x_centroid,y_centroid
168,169,196.0,15450.40306122449,1855.3010204081634,440.81632653061223,1003.484693877551,21959.551020408162,5518.459183673469,9391.030612244898,12719.295918367347,21340.79081632653,9474.683673469388,303.4030612244898,1165.7142857142858,37632.43877551021,5447.755102040816,5475.852040816327,4794.086734693878,37983.69387755102,3698.6938775510203,1876.1020408163265,20367.561224489797,34151.84693877551,1018.1020408163265,575.015306122449,1525.5051020408164,34125.397959183676,1148.5663265306123,16520.581632653062,1267.3673469387754,29742.841836734693,990.295918367347,759.9285714285714,1031.1785714285713,47943.96428571428,1719.1326530612246,443.7295918367347,1099.658163265306,117.1938775510204,159.75510204081633
169,170,115.0,16603.747826086958,1948.0,455.3652173913043,980.5565217391304,22489.069565217393,5883.139130434783,12170.08695652174,12293.182608695652,23351.591304347825,3144.026086956522,322.16521739130434,1270.8347826086956,42651.19130434783,2758.3478260869565,8221.626086956521,6146.113043478261,43253.34782608696,3173.2,2638.113043478261,23288.0,36608.791304347826,1366.5304347826086,807.9652173913043,1555.304347826087,39486.98260869565,1227.8521739130435,19048.373913043477,973.4869565217391,34462.62608695652,1092.0086956521739,3372.686956521739,1128.6695652173912,53468.19130434783,1838.0434782608695,466.4347826086956,1084.4782608695652,114.89565217391305,2.878260869565217
170,171,162.0,14635.037037037036,1948.20987654321,460.0925925925926,1076.5123456790122,21471.222222222223,3772.1481481481483,9432.611111111111,7206.086419753086,20121.345679012345,2675.925925925926,300.9320987654321,1064.4876543209878,34692.99382716049,7098.111111111111,6599.0123456790125,3592.185185185185,34757.444444444445,7045.049382716049,5499.234567901234,28989.03086419753,30844.475308641977,2405.703703703704,523.7716049382716,1592.7777777777778,29562.956790123455,1145.7716049382716,13878.771604938273,1801.7716049382716,25153.45061728395,969.9382716049382,1089.0,1042.283950617284,41279.549382716046,1732.8395061728395,444.65432098765433,1094.8703703703704,116.72839506172839,146.04320987654322
171,172,57.0,16180.0,1910.0877192982457,455.6842105263158,1015.280701754386,22337.80701754386,3988.842105263158,11070.298245614034,8102.80701754386,23411.140350877195,2635.9473684210525,295.35087719298247,1028.8245614035088,42115.85964912281,6177.210526315789,5539.105263157895,3618.2982456140353,42059.17543859649,1951.842105263158,3242.1929824561403,21871.19298245614,35963.52631578947,982.561403508772,498.2631578947368,1372.2280701754387,38287.491228070176,1208.5087719298247,19646.912280701756,1002.9122807017544,33427.56140350877,1250.6491228070176,1015.438596491228,1037.9122807017543,54222.666666666664,1863.3508771929824,448.9122807017544,1162.6842105263158,117.54385964912281,30.035087719298247
172,173,185.0,14512.254054054054,1861.908108108108,453.0324324324324,1039.8432432432433,22343.421621621623,5044.913513513514,10246.497297297297,7008.627027027027,19709.24864864865,4332.12972972973,288.0810810810811,1005.1567567567567,34852.843243243246,4069.6648648648647,5749.962162162162,3942.8054054054055,34869.57297297297,5235.221621621622,5105.254054054054,21843.172972972974,31717.70810810811,2301.324324324324,516.081081081081,1512.2,30605.427027027028,1139.2054054054054,17118.464864864865,1431.5243243243244,27298.772972972973,1010.8594594594595,890.8756756756757,1026.654054054054,42866.77837837838,2369.854054054054,456.4810810810811,1148.3243243243244,118.26486486486486,192.44864864864866
173,174,102.0,9709.764705882353,1939.137254901961,485.46078431372547,1078.7058823529412,13776.64705882353,4001.3039215686276,5141.990196078431,6766.882352941177,13228.71568627451,2727.0,296.6372549019608,1767.2156862745098,23589.039215686276,6674.823529411765,5138.950980392156,4710.745098039216,24171.882352941175,15470.78431372549,8707.06862745098,15996.441176470587,20906.666666666668,5721.35294117647,518.7843137254902,1733.186274509804,21595.99019607843,1113.8725490196077,9009.156862745098,782.9019607843137,18397.058823529413,899.8627450980392,2288.529411764706,1195.5392156862745,30217.166666666668,2833.8627450980393,442.94117647058823,1188.1960784313726,120.77450980392157,55.48039215686274
174,175,93.0,13750.602150537634,1922.6989247311828,528.0860215053764,971.3548387096774,19899.537634408603,3826.1720430107525,3455.2258064516127,6986.5268817204305,19220.655913978495,3107.94623655914,284.1290322580645,2262.0860215053763,33962.77419354839,3363.6666666666665,3492.021505376344,3735.2688172043013,33849.75268817204,5134.225806451613,4776.419354838709,12737.193548387097,30931.666666666668,1743.47311827957,522.4623655913979,1499.720430107527,30034.978494623654,1108.0860215053763,12630.075268817205,776.4301075268817,29685.043010752688,1345.247311827957,2665.1935483870966,1546.6451612903227,41047.397849462366,7017.731182795699,464.86021505376345,1194.8709677419354,120.11827956989248,112.36559139784946
175,176,121.0,15982.380165289256,1957.1404958677685,484.73553719008265,1020.099173553719,23437.239669421488,4000.3884297520663,10325.099173553719,6256.074380165289,21964.479338842975,2741.314049586777,295.77685950413223,1443.504132231405,38525.98347107438,3416.4793388429753,6631.768595041322,3247.785123966942,39400.47107438016,2273.413223140496,6986.636363636364,21544.553719008265,34539.479338842975,7111.528925619835,519.5537190082645,1586.8842975206612,34906.23140495868,1199.7355371900826,16590.84297520661,1226.6776859504132,31006.057851239668,1032.3719008264463,1153.9338842975208,1568.611570247934,47756.19008264463,2392.7520661157023,458.1900826446281,1111.404958677686,121.0909090909091,73.56198347107438
176,177,142.0,13896.61971830986,2055.5,475.99295774647885,1122.3098591549297,20510.056338028167,3904.7464788732395,2878.1267605633802,5105.042253521126,19125.732394366198,2881.1267605633802,277.7676056338028,1243.0915492957747,33700.859154929574,5681.119718309859,4152.352112676056,3008.8380281690143,33474.68309859155,13358.06338028169,12377.922535211268,23495.584507042255,29851.197183098593,1625.4859154929577,511.4788732394366,1600.443661971831,28853.25352112676,1160.387323943662,13285.584507042253,1233.3732394366198,25750.901408450703,1024.2605633802816,927.7887323943662,1211.894366197183,39543.06338028169,2312.9295774647885,455.556338028169,1081.225352112676,120.9225352112676,123.9225352112676
177,178,103.0,13363.815533980582,1940.873786407767,474.6504854368932,1094.6796116504854,21276.02912621359,3545.9223300970875,3559.4951456310678,7474.42718446602,17728.912621359224,2794.1844660194174,285.252427184466,1106.2815533980583,30827.019417475727,7399.038834951456,3135.4757281553398,3777.4563106796118,31228.058252427185,9421.14563106796,13543.757281553399,18119.728155339806,26881.825242718445,1847.8349514563106,528.6310679611651,1888.9223300970873,24965.35922330097,1133.6893203883494,12607.038834951456,1328.7184466019417,21265.203883495145,1118.8543689320388,999.8252427184466,1071.7184466019417,33063.57281553398,3822.970873786408,439.2718446601942,1156.2330097087379,120.7378640776699,135.27184466019418
178,179,122.0,14340.33606557377,1907.860655737705,455.26229508196724,1058.1065573770493,20676.090163934427,4112.311475409836,6926.770491803279,5577.860655737705,20866.213114754097,3158.2131147540986,281.844262295082,1957.016393442623,37333.516393442624,4443.598360655737,4043.3278688524592,3904.2377049180327,37060.7131147541,17032.368852459018,8206.024590163934,18794.647540983606,31726.344262295082,3144.5,499.8606557377049,1615.5983606557377,32850.24590163935,1185.532786885246,14934.426229508197,1182.6475409836066,28584.622950819674,986.5,1299.9262295081967,1298.7704918032787,46507.22131147541,1751.4754098360656,447.2295081967213,1114.877049180328,120.68032786885246,41.81967213114754
179,180,126.0,14536.547619047618,2019.0238095238096,478.77777777777777,1045.4603174603174,21204.9126984127,4975.976190476191,12031.29365079365,11138.738095238095,19704.70634920635,2948.5793650793653,322.8968253968254,2142.6190476190477,35433.769841269845,3046.7380952380954,9876.484126984127,3782.190476190476,35698.93650793651,2336.2301587301586,9227.34126984127,25958.515873015873,29655.539682539682,6529.341269841269,728.3333333333334,1617.0079365079366,31126.14285714286,1252.5555555555557,16447.896825396827,1192.111111111111,28014.43650793651,1107.6587301587301,2190.9920634920636,1441.0714285714287,43553.142857142855,1770.4444444444443,462.05555555555554,1103.2777777777778,122.03968253968254,10.69047619047619
180,181,105.0,16914.942857142858,1948.1714285714286,795.1047619047619,1003.1904761904761,23794.6,5059.152380952381,9350.409523809523,16417.742857142857,22821.35238095238,4173.228571428572,317.93333333333334,2206.352380952381,39720.87619047619,9232.228571428572,6120.352380952381,4387.704761904762,39742.561904761904,3082.609523809524,970.2761904761904,24939.428571428572,35529.60952380952,963.847619047619,519.8761904761905,1505.0,34407.247619047615,1194.0,15963.514285714286,1140.6285714285714,30306.704761904763,1023.6857142857143,2273.8190476190475,1732.3619047619047,46166.25714285715,3647.2285714285713,461.37142857142857,1144.2761904761905,123.67619047619047,103.51428571428572
181,182,125.0,14338.896,1925.688,451.768,1046.832,20589.8,5967.12,10394.216,34324.648,19989.28,4478.32,337.376,1762.792,34723.272,2544.04,6884.488,6829.776,35048.496,1782.672,7505.704,24209.472,31677.592,1205.52,552.336,1905.408,32247.384,1140.216,15611.672,917.024,27806.776,875.736,1220.92,1103.896,44386.104,2238.344,465.208,1130.968,123.68,173.04
182,183,80.0,18930.825,1976.0125,466.7875,975.2375,25510.9,4220.075,10598.2875,17223.3875,27130.3,3542.875,317.4875,2352.1,47959.175,3399.7125,6959.4625,4101.7,47998.2375,1791.025,1466.5625,21214.1,40936.725,1039.25,703.3125,1399.9875,43806.825,1223.5,20066.6,973.3875,38065.2875,1091.25,1435.05,1074.1125,60623.725,1984.1625,467.675,1117.75,123.9625,20.9
183,184,121.0,16587.586776859505,1835.2479338842975,427.5206611570248,1019.4462809917355,23534.396694214876,5401.760330578512,9180.628099173553,15887.462809917355,23392.04132231405,3423.413223140496,306.44628099173553,1262.900826446281,40494.710743801654,4914.677685950413,6969.504132231405,4448.5950413223145,39993.115702479336,2826.090909090909,4791.975206611571,21959.743801652894,36416.03305785124,1336.9173553719008,552.3884297520661,1505.719008264463,35968.09090909091,1143.7272727272727,17703.942148760332,1990.9752066115702,31054.677685950413,943.1652892561983,845.595041322314,1048.2892561983472,48413.78512396694,2109.181818181818,494.7603305785124,1079.504132231405,125.77685950413223,183.37190082644628
184,185,58.0,18087.206896551725,1873.2931034482758,458.2931034482759,954.7068965517242,25028.03448275862,4144.689655172414,9529.98275862069,9848.534482758621,25401.827586206895,3142.3275862068967,297.8965517241379,1109.6379310344828,45527.05172413793,7598.482758620689,3840.2586206896553,3937.793103448276,45844.56896551724,3615.362068965517,1184.8793103448277,20049.293103448275,39021.58620689655,993.2758620689655,532.7758620689655,1388.2241379310344,40440.120689655174,1235.103448275862,21027.08620689655,1460.8620689655172,35924.93103448276,1228.655172413793,845.4137931034483,1012.2068965517242,55753.58620689655,1894.0344827586207,457.58620689655174,1227.844827586207,126.63793103448276,32.724137931034484
