,CellID,cell_size,Hoechst1,A488,A555,A647,Hoechst2,anti_NaKATPase,anti_CD3,anti_CD45RO,Hoechst3,Ki67,Keratin,aSMA,Hoechst4,CD8a,CD4,CD45,Hoechst5,CD20,CD11c,PD1,Hoechst6,CD68,FOXP3,PDL1,Hoechst7,CD163,H3_PE,CD31,Hoechst8,Ecad,Vimentin,Catenin,Hoechst9,LaminAC,pH3,H2ax,x_centroid,y_centroid
346,347,181.0,9003.110497237569,1763.414364640884,438.585635359116,952.5911602209944,15480.54143646409,3678.2265193370167,3404.1966425168653,2918.950276243094,12137.950276243095,8646.613259668507,277.03314917127074,1115.0939226519338,21006.447513812156,2064.0511495744563,2456.431390750636,3118.038674033149,21131.580110497238,5074.58095794097,6121.254143646409,11787.303867403314,18090.35359116022,2835.0685406082157,497.17127071823205,1563.0994475138123,17114.38674033149,1060.7218280906395,9869.171270718232,855.2762430939226,14852.187845303868,844.4419889502763,1146.5635359116022,1116.0497237569061,21987.03314917127,1600.2872928176796,378.41988950276243,1029.8453038674033,158.44198895027625,69.76795580110497
347,348,58.0,12107.48275862069,1995.2931034482758,478.0,1039.8275862068965,17115.120689655174,5035.517241379311,4008.835505174259,16251.206896551725,15366.068965517241,13989.620689655172,308.8965517241379,2505.206896551724,27425.189655172413,5335.039424861402,5363.434198928514,5361.017241379311,28436.48275862069,7882.4124328073,13912.862068965518,21117.775862068964,23919.310344827587,3880.350407985974,536.448275862069,1868.0172413793102,24712.258620689656,1166.363018200313,12207.310344827587,941.2758620689655,22017.793103448275,980.8275862068965,2127.362068965517,1764.8620689655172,34260.706896551725,1764.844827586207,458.1034482758621,1097.103448275862,155.6206896551724,35.189655172413794
348,349,60.0,12423.75,1735.15,439.31666666666666,944.5,20125.783333333333,3284.1833333333334,0.0,8851.116666666667,17248.166666666668,20457.783333333333,278.3833333333333,1136.3166666666666,29628.016666666666,1311.0598484848485,0.0,4073.266666666667,29100.683333333334,978.9215386762361,2436.1,10792.35,25602.1,713.9071064593302,485.65,1462.2666666666667,23433.616666666665,1016.5827117224879,12829.85,620.95,18920.566666666666,847.1,806.8,1115.1,26453.983333333334,1484.7,393.3666666666667,1087.3166666666666,155.66666666666666,93.66666666666667
349,350,142.0,11210.140845070422,1794.1478873239437,436.59154929577466,975.5211267605633,19061.528169014084,4639.056338028169,6646.540476033203,21442.669014084506,15022.330985915492,9939.19014084507,316.35915492957747,1341.7323943661972,24985.042253521126,12124.225014771724,3022.0050143824087,4424.4647887323945,24172.521126760563,3100.208712353084,5483.021126760564,17175.49295774648,20452.852112676057,1090.4883090349588,517.3591549295775,1630.9859154929577,17904.514084507042,1093.8693450891333,6647.647887323944,903.1830985915493,15138.528169014084,798.5,729.8169014084507,1071.4154929577464,14549.049295774648,1341.4014084507041,345.7042253521127,976.5704225352113,159.92957746478874,112.42957746478874
350,351,95.0,11375.378947368421,1904.1052631578948,461.87368421052633,1085.4315789473685,16712.02105263158,4858.094736842106,7277.651032464901,13540.621052631579,15099.452631578948,9045.747368421053,306.6842105263158,1295.5894736842106,25854.926315789475,12784.483854145854,3774.1302207385515,5838.989473684211,26175.178947368422,13003.836934373483,1626.4947368421053,29262.547368421052,23128.242105263158,836.5756694974447,514.6,1448.7368421052631,21912.263157894737,1111.9286375896588,8888.515789473684,999.2421052631579,18690.294736842105,821.1578947368421,853.3789473684211,1145.8842105263159,27795.536842105263,1481.621052631579,417.2105263157895,1138.1368421052632,158.2,169.8842105263158
351,352,58.0,16228.086206896553,1863.7068965517242,448.37931034482756,927.0689655172414,23781.46551724138,4099.362068965517,10220.672313295292,8037.068965517241,22656.655172413793,2674.344827586207,309.3103448275862,1024.1206896551723,40085.89655172414,1231.4749577717007,8412.333070674376,4085.189655172414,40032.56896551724,3297.6041915610517,1311.8793103448277,25653.293103448275,34308.55172413793,790.2539872046548,522.9827586206897,1391.344827586207,35554.862068965514,1193.4988003207227,19627.206896551725,892.448275862069,29815.706896551725,1049.1724137931035,873.7241379310345,997.0689655172414,42388.58620689655,1669.5344827586207,438.9310344827586,1084.5689655172414,158.56896551724137,2.9482758620689653
352,353,73.0,18919.15068493151,1858.972602739726,444.8767123287671,958.3698630136986,24624.739726027397,4340.315068493151,14697.826704324214,6688.479452054795,27411.91780821918,2642.7397260273974,300.6575342465753,1071.7808219178082,47951.09589041096,10410.403180467196,5929.648614958029,3420.6575342465753,46993.34246575343,4667.9426266200735,882.3698630136986,21586.561643835616,40852.79452054795,502.77231695116853,505.35616438356163,1387.2465753424658,43418.82191780822,1219.9531795643368,22443.84931506849,1513.1917808219177,36109.86301369863,984.3150684931506,619.972602739726,991.0,53936.191780821915,1831.6301369863013,447.8904109589041,1070.7945205479452,160.65753424657535,10.986301369863014
353,354,72.0,18615.166666666668,1906.513888888889,454.81944444444446,927.0694444444445,25443.11111111111,4075.1666666666665,3688.005052527393,6350.430555555556,25938.01388888889,2743.027777777778,295.55555555555554,973.6944444444445,46426.333333333336,16765.097149686513,3292.603623696177,2844.9583333333335,45719.333333333336,8631.474015370293,1111.1527777777778,17403.430555555555,38854.13888888889,819.521100033866,520.1111111111111,1407.5555555555557,40093.36111111111,1307.8451853302915,21730.055555555555,1041.5416666666667,34134.819444444445,1024.1666666666667,645.5555555555555,1026.138888888889,51747.930555555555,1844.1805555555557,449.56944444444446,1070.4305555555557,161.94444444444446,18.583333333333332
354,355,80.0,12484.9875,1849.65,440.275,985.05,18885.9875,6712.0625,6222.40062094894,19492.3625,17226.775,4662.925,317.5875,1281.275,30601.85,6310.989168287496,7901.654983286207,6997.4,30669.6,2413.435213371075,4175.75,19826.925,26079.6125,1183.7170832401357,508.425,1557.95,25913.1875,1169.1576044249864,12726.75,1108.3125,22525.275,932.9625,1289.575,1076.8125,34483.625,2392.7375,445.1375,1053.5375,161.4875,47.6375
355,356,33.0,9375.90909090909,1947.7878787878788,477.7878787878788,1144.4242424242425,13243.151515151516,6208.121212121212,6899.361745371884,20757.0,13412.030303030304,5256.545454545455,322.6060606060606,1210.4242424242425,21806.575757575756,2079.327710330652,2104.154937311361,6368.757575757576,22581.060606060608,13165.063431550041,7437.333333333333,24295.090909090908,20717.272727272728,75.61296968936288,518.3333333333334,1807.3939393939395,20545.909090909092,899.6195350078476,7867.969696969697,942.9090909090909,16740.484848484848,824.939393939394,1287.8181818181818,1117.4848484848485,27125.545454545456,1692.2424242424242,403.93939393939394,1068.2121212121212,160.3030303030303,87.3030303030303
356,357,70.0,12286.542857142857,1944.1285714285714,453.01428571428573,1088.4571428571428,18588.128571428573,5820.842857142857,18199.82345727242,37958.3,17012.057142857142,3663.457142857143,347.6714285714286,1610.1,28113.071428571428,4265.074695897294,10038.908978087971,7901.114285714286,26863.8,6519.606871364227,3279.9857142857145,30745.0,23264.514285714286,957.4831834158425,518.2,1543.9571428571428,21132.457142857143,1144.6245950039174,7301.585714285714,997.1571428571428,17186.914285714287,826.6714285714286,722.3428571428572,1102.0285714285715,24570.128571428573,1447.1285714285714,388.64285714285717,1043.4142857142858,162.24285714285713,136.27142857142857
357,358,53.0,18648.35849056604,1941.1509433962265,465.37735849056605,971.2075471698113,24867.603773584906,4448.415094339623,10106.602772738268,11627.358490566037,26876.924528301886,3282.3207547169814,297.75471698113205,1642.0566037735848,46943.32075471698,1033.1454553701017,5015.241231253023,3930.132075471698,45872.90566037736,3288.829078979197,4485.320754716981,17759.33962264151,39445.83018867925,1985.038020077407,1176.9245283018868,1451.8490566037735,41180.32075471698,1224.8870403967103,18696.943396226416,855.3584905660377,34041.28301886792,1354.8867924528302,753.8301886792453,2036.245283018868,52755.1320754717,1897.6603773584907,450.4339622641509,1071.3207547169811,162.18867924528303,30.60377358490566
358,359,122.0,11859.0,1911.827868852459,462.94262295081967,1126.795081967213,16475.352459016394,4686.360655737705,11007.670678230264,28822.475409836065,16616.122950819674,2965.122950819672,328.91803278688525,1450.860655737705,27560.622950819674,9482.44819293617,6157.237965232618,8640.237704918032,26981.844262295082,2014.9831031420958,10930.442622950819,26087.155737704918,23607.639344262294,2698.6564007555576,539.7213114754098,2037.0819672131147,21742.06557377049,1142.1685602709738,6810.7213114754095,1110.4344262295083,17909.303278688523,859.2868852459017,2298.2704918032787,1088.122950819672,25123.60655737705,1429.9344262295083,387.42622950819674,1021.655737704918,163.86065573770492,152.4262295081967
359,360,19.0,11614.578947368422,1963.6315789473683,473.4736842105263,1094.7368421052631,19066.315789473683,5479.8421052631575,2161.463068309071,28631.157894736843,14683.684210526315,3792.2105263157896,346.2631578947368,1140.6842105263158,26665.526315789473,14579.578589025756,76.0730123180294,4932.0,27771.473684210527,9673.032295632698,8545.0,33173.26315789474,22871.263157894737,0.0,510.57894736842104,1453.1052631578948,21999.42105263158,417.26602463605826,10581.315789473685,1315.9473684210527,20148.105263157893,1041.7368421052631,778.4736842105264,1066.6315789473683,30455.57894736842,1506.9473684210527,389.89473684210526,1021.1052631578947,167.10526315789474,0.7894736842105263
360,361,66.0,16389.5,1888.2575757575758,436.969696969697,1009.6363636363636,24615.909090909092,3687.8636363636365,4919.153471346209,8020.560606060606,22950.757575757576,4356.560606060606,286.3787878787879,984.6818181818181,38840.969696969696,13229.932495965337,0.0,4648.712121212121,37123.01515151515,7192.027592496926,2188.878787878788,18577.590909090908,32366.166666666668,806.3472667737238,513.1515151515151,1400.030303030303,29026.757575757576,1187.3533172347234,11082.863636363636,1231.9545454545455,23060.242424242424,904.3636363636364,678.2878787878788,1007.5454545454545,32568.68181818182,1476.378787878788,405.8484848484849,1047.7424242424242,163.06060606060606,163.34848484848484
361,362,95.0,17040.63157894737,1818.2631578947369,440.5263157894737,956.1263157894737,21728.736842105263,4296.284210526316,17423.477490684494,15093.873684210526,24977.23157894737,2718.357894736842,319.9157894736842,1265.3263157894737,43744.242105263154,984.1976247979613,9430.671078777435,4468.715789473684,43970.768421052635,4202.466468964879,910.1157894736842,22735.147368421054,38382.54736842105,810.4553542911586,605.3263157894737,1396.3368421052633,37553.13684210526,1196.7364595965998,17388.57894736842,1446.0947368421052,32000.694736842106,895.6315789473684,726.0736842105263,1001.9578947368421,50617.54736842105,1771.7894736842106,430.30526315789473,1053.957894736842,168.16842105263157,24.126315789473683
362,363,211.0,9832.582938388625,1829.260663507109,457.58293838862556,1006.9241706161138,15432.099526066351,4339.1611374407585,3267.1240855580477,4293.473933649289,13503.976303317535,25688.08530805687,281.5118483412322,1322.7535545023698,23522.6018957346,2537.8330344280894,2606.8199219754483,3711.6729857819905,23566.511848341233,12815.441078095353,7185.364928909953,12541.85308056872,20443.08530805687,2334.622526215178,503.01895734597156,1548.3364928909953,20174.52132701422,1149.5472365821108,10440.218009478673,815.5165876777252,16878.0,903.914691943128,1357.654028436019,1088.8720379146919,26150.436018957345,1482.9763033175354,402.478672985782,1089.4123222748815,167.90521327014218,58.943127962085306
363,364,36.0,15554.638888888889,1861.861111111111,475.0,996.9722222222222,22217.972222222223,5802.527777777777,13207.838490167163,20879.416666666668,21457.472222222223,3448.8055555555557,337.22222222222223,1255.7777777777778,37450.694444444445,4535.300865771817,6318.909443568542,6705.666666666667,37890.694444444445,182.50570959251206,1558.611111111111,31558.38888888889,32509.666666666668,436.9721303505685,517.25,1490.361111111111,33139.555555555555,993.8474696032014,15709.138888888889,801.0277777777778,28032.36111111111,952.3888888888889,836.25,1038.75,42181.61111111111,1869.9166666666667,426.02777777777777,1104.3055555555557,165.63888888888889,41.27777777777778
364,365,70.0,17320.428571428572,1973.2428571428572,455.12857142857143,1016.5142857142857,26675.52857142857,4953.928571428572,7208.52375347977,21760.8,24008.371428571427,3292.2714285714287,317.2857142857143,1476.0142857142857,40991.77142857143,2407.6912085050235,6108.384904664568,6686.785714285715,38991.31428571429,3571.739717724928,2580.6714285714284,21341.042857142857,34066.4,678.1141448363129,505.0,1545.5428571428572,30191.7,1233.7389085363875,10879.271428571428,627.4,24683.714285714286,934.4285714285714,1195.3285714285714,1366.0428571428572,36635.92857142857,1822.2571428571428,433.4142857142857,1067.0142857142857,165.34285714285716,93.27142857142857
365,366,117.0,11883.461538461539,1907.1025641025642,445.03418803418805,1033.3675213675215,18492.299145299145,4706.803418803419,2885.1039376552535,13492.239316239316,17064.581196581195,3991.042735042735,300.1965811965812,1286.2222222222222,29147.017094017094,1828.3753203836538,3619.359661075889,4561.521367521367,28317.188034188035,7240.404761206077,3174.735042735043,13849.982905982906,25068.923076923078,869.1116924248504,491.70940170940173,1488.5641025641025,22925.393162393164,1088.5426197961285,7476.0,671.4102564102565,18418.444444444445,966.4786324786324,1500.2478632478633,1630.1880341880342,26082.991452991453,4382.333333333333,416.1623931623932,1015.2478632478633,168.39316239316238,102.11965811965813
366,367,131.0,7193.717557251908,1914.793893129771,480.78625954198475,1085.8091603053435,10032.786259541985,5163.625954198474,7115.487026756111,15650.908396946565,9366.54961832061,3424.4656488549617,304.5038167938931,1346.5114503816794,15968.465648854963,1623.2960284414482,8689.09104457883,7516.381679389313,16453.458015267177,22466.684804423738,9838.152671755724,27045.30534351145,14365.748091603053,2920.0607002412344,529.0687022900763,1939.0763358778627,13822.595419847328,1179.9171171915445,4071.610687022901,879.3511450381679,11796.870229007634,1036.0992366412213,3253.9007633587785,1286.1374045801526,16399.946564885497,1402.7557251908397,395.6564885496183,1031.5190839694656,167.65648854961833,179.70229007633588
367,368,127.0,9809.094488188977,1787.8582677165355,459.3622047244094,974.7795275590552,14272.433070866142,4960.669291338582,6541.639630329503,14239.622047244095,13640.905511811023,3018.7086614173227,311.92913385826773,2009.9133858267717,22774.015748031496,2360.068447307534,6122.141979389554,5301.236220472441,22174.708661417324,7900.4515108849355,7924.724409448819,14661.692913385827,19376.03149606299,2908.581064311458,626.4173228346457,1961.992125984252,18063.6062992126,1119.7817855651235,5511.188976377953,758.4645669291339,14847.425196850394,808.1181102362204,4755.574803149606,1088.8031496062993,21796.32283464567,1427.755905511811,388.09448818897636,1047.5433070866143,167.0,192.83464566929135
368,369,110.0,9386.218181818182,1933.4818181818182,461.05454545454546,1096.790909090909,14735.681818181818,4064.109090909091,3398.961744797242,13570.790909090909,12216.245454545455,3026.5636363636363,297.1181818181818,1067.4545454545455,21283.254545454547,1533.7264927033134,5605.896480803925,7113.536363636364,22151.945454545454,2369.735900301067,12698.2,15337.681818181818,19127.909090909092,3798.7602646908153,510.74545454545455,2356.018181818182,18244.154545454545,1166.8504582052617,8015.018181818182,679.1,15839.663636363637,937.0090909090909,1264.3909090909092,1206.4545454545455,23142.736363636363,4075.009090909091,390.4909090909091,1094.7727272727273,166.6727272727273,80.15454545454546
369,370,119.0,7452.781512605042,1974.0504201680671,468.5042016806723,1086.4957983193278,11762.63025210084,4538.63025210084,2561.513091251538,9077.588235294117,9572.226890756303,8432.050420168067,292.92436974789916,1102.2773109243697,16214.966386554623,3068.5986617406284,3768.458397664193,5591.411764705882,16399.285714285714,21853.426623014308,21549.932773109245,16937.865546218487,13827.764705882353,3644.6898161317476,550.5378151260504,1990.1176470588234,12397.26050420168,1060.1721260373042,3992.621848739496,712.1764705882352,9137.73949579832,761.4621848739496,1313.0504201680671,1136.126050420168,11460.26050420168,1356.579831932773,355.4873949579832,987.3277310924369,168.0924369747899,123.11764705882354
370,371,50.0,13899.52,1848.64,414.92,950.56,21669.34,4898.42,5023.234909735655,42306.1,18795.68,4202.88,357.72,1483.12,30516.62,1117.7541521598969,5043.194834515366,8428.04,28396.8,0.0,2828.86,28053.7,24026.82,124.34377605845701,523.96,1503.6,20760.36,891.4366494734579,6023.24,728.06,17596.64,747.66,570.88,1039.66,12433.96,1274.0,331.94,965.68,167.14,143.3
371,372,54.0,13433.037037037036,1839.7777777777778,452.3888888888889,934.5,18370.14814814815,4426.407407407408,15393.495335962183,16094.75925925926,19106.222222222223,2915.8518518518517,322.462962962963,1221.5,33562.833333333336,1920.016077184386,5436.227930886063,5881.185185185185,34999.444444444445,642.2758585032565,1251.7962962962963,30498.11111111111,30783.314814814814,794.1586364728947,528.5,1439.8333333333333,32064.277777777777,1265.0612562915758,16822.5,914.2407407407408,27200.814814814814,1139.3703703703704,935.8148148148148,1053.0740740740741,39123.148148148146,1721.462962962963,409.4259259259259,1098.5925925925926,168.09259259259258,36.03703703703704
372,373,20.0,11916.35,1960.75,474.95,1048.85,17715.8,5645.3,4899.828571428572,47820.85,15872.5,3353.3,383.85,2251.3,27103.95,666.4462585034016,4059.984693877551,10408.85,27317.05,1106.2064625850355,1774.85,26680.75,24589.2,0.0,527.6,1589.85,23899.45,194.7442176870749,9538.25,763.95,15628.55,842.5,3803.15,1199.85,24356.7,1470.5,387.9,1048.5,170.0,198.75
373,374,109.0,11513.926605504586,1889.8623853211009,455.91743119266056,1011.3853211009174,15945.605504587156,3975.5963302752293,5620.363628666711,5673.366972477064,16258.963302752294,18570.94495412844,297.1834862385321,1192.0183486238532,27733.284403669724,10800.128483125078,6229.579391848483,3212.0366972477063,27998.357798165136,23754.04506676136,6108.174311926606,19466.963302752294,24134.954128440368,6233.7040072602795,520.5137614678899,1419.1834862385322,25167.908256880735,1354.8127004916294,14054.394495412844,1380.366972477064,21132.4128440367,1049.1100917431193,842.440366972477,1038.0275229357799,32160.697247706423,1551.0642201834862,416.29357798165137,1058.7522935779816,171.5137614678899,6.532110091743119
374,375,71.0,13255.985915492958,1874.6478873239437,429.0281690140845,1023.9718309859155,19547.577464788734,4836.267605633803,7958.317002263159,20443.535211267605,19369.267605633802,3995.211267605634,313.943661971831,1333.056338028169,32270.183098591548,6161.254001854244,4668.724105432535,5351.859154929577,31459.154929577464,17738.778676471997,1789.6478873239437,20519.788732394365,28141.140845070422,841.7175835414599,521.2253521126761,1444.4929577464789,25737.309859154928,973.3357634694916,9673.295774647888,796.9577464788732,20812.450704225354,910.5492957746479,599.5915492957746,999.2394366197183,28034.3661971831,1449.774647887324,389.0422535211268,1046.3098591549297,170.30985915492957,168.46478873239437
