,CellID,cell_size,Hoechst1,A488,A555,A647,Hoechst2,anti_NaKATPase,anti_CD3,anti_CD45RO,Hoechst3,Ki67,Keratin,aSMA,Hoechst4,CD8a,CD4,CD45,Hoechst5,CD20,CD11c,PD1,Hoechst6,CD68,FOXP3,PDL1,Hoechst7,CD163,H3_PE,CD31,Hoechst8,Ecad,Vimentin,Catenin,Hoechst9,LaminAC,pH3,H2ax,x_centroid,y_centroid
90,91,130.0,17268.746153846154,1923.7153846153847,460.17692307692306,1023.8615384615384,24040.26153846154,3857.3076923076924,6538.2469871794865,4956.7307692307695,23916.9,2601.5923076923077,286.0,1080.1461538461538,43134.68461538461,1786.2023397435898,3056.3963141025642,2969.269230769231,44671.553846153845,2775.6565064102565,5262.761538461538,20869.053846153845,38180.0,4129.424807692308,516.3076923076923,1567.1,40281.653846153844,1082.4072756410255,19198.515384615384,1736.8307692307692,36677.484615384616,1345.823076923077,907.0615384615385,1030.5615384615385,57394.26153846154,2060.6153846153848,478.32307692307694,1240.1,56.03076923076923,122.35384615384615
91,92,118.0,17517.72033898305,1955.584745762712,464.23728813559325,1070.364406779661,23465.550847457627,4142.932203389831,11673.781850282485,7539.330508474576,24451.686440677968,3406.322033898305,294.00847457627117,986.0084745762712,43978.71186440678,1738.9714453860643,8957.521398305083,3677.6101694915255,44988.58474576271,1038.2301553672316,2593.5593220338983,28245.669491525423,39182.16949152543,444.56784369114877,514.8474576271186,1501.6949152542372,41035.44915254237,1070.3355696798494,19467.593220338982,2108.635593220339,37541.0593220339,985.3813559322034,912.5084745762712,1042.4237288135594,59690.17796610169,2084.7203389830506,473.23728813559325,1159.2881355932204,59.46610169491525,137.88983050847457
92,93,170.0,18290.017647058823,2013.6705882352942,466.06470588235294,1049.1588235294118,25235.84705882353,4218.035294117647,10833.292607980255,7076.205882352941,25391.288235294116,2767.0529411764705,293.36470588235295,1344.2941176470588,45594.84705882353,4566.136248457425,7993.429642122583,3583.329411764706,45983.08235294118,798.3343480049364,4349.088235294118,23194.54117647059,38628.529411764706,1072.9299794323324,527.1294117647059,1583.9058823529413,39515.91176470588,1316.5063101604278,18568.264705882353,1278.464705882353,34570.5,1062.629411764706,777.2117647058824,1007.2941176470588,55839.635294117645,1908.0411764705882,463.77647058823527,1103.6882352941177,59.92941176470588,17.958823529411763
93,94,77.0,14680.402597402597,1976.6103896103896,485.1948051948052,1045.6103896103896,22611.727272727272,4262.779220779221,8151.633437990581,5010.571428571428,20087.51948051948,2692.4025974025976,280.06493506493507,1313.6103896103896,36031.87012987013,7009.825317539603,4565.832810047095,3244.4025974025976,36790.97402597403,1057.5626516340803,10584.493506493507,21150.415584415583,32088.14285714286,2967.2428285999713,516.1428571428571,1929.1948051948052,33384.844155844155,1228.4240045668619,17597.077922077922,1771.3506493506493,30775.25974025974,999.9350649350649,2018.974025974026,1203.1818181818182,48440.94805194805,3967.4545454545455,449.7922077922078,1126.142857142857,61.64935064935065,95.36363636363636
94,95,224.0,17416.410714285714,1931.1607142857142,448.91517857142856,1034.986607142857,23471.665178571428,4541.910714285715,9833.723165383943,7274.09375,24001.334821428572,2899.9285714285716,291.9330357142857,1484.53125,43064.33482142857,2763.289857132757,5886.72549894958,3926.53125,44469.450892857145,1616.605996990142,3458.7276785714284,23234.397321428572,39115.55803571428,1410.708747357116,610.1339285714286,1522.0892857142858,41437.28571428572,1185.7198397267562,18582.73214285714,1380.4464285714287,38493.58482142857,1071.2723214285713,1052.1785714285713,1297.982142857143,59021.78571428572,2323.058035714286,491.70535714285717,1237.9151785714287,64.5,185.5625
95,96,124.0,14648.620967741936,2036.8951612903227,471.83870967741933,1137.4112903225807,19339.266129032258,5274.008064516129,11337.258002907909,11998.137096774193,20356.233870967742,3016.7096774193546,301.48387096774195,1378.6370967741937,37193.16129032258,6317.006204974659,7526.304488158899,4387.572580645161,37507.3870967742,9549.634767367357,4193.524193548387,23807.064516129034,31892.49193548387,1018.87929861094,594.4354838709677,1641.6209677419354,33587.08064516129,1223.1422880882558,13446.379032258064,1279.0645161290322,29729.717741935485,1087.4596774193549,1469.0403225806451,1100.1451612903227,50437.096774193546,1865.024193548387,446.8790322580645,1104.8951612903227,64.4758064516129,33.45967741935484
96,97,107.0,16764.850467289718,2008.3457943925234,456.4018691588785,1058.411214953271,22891.6261682243,5329.897196261682,8379.31936263602,31962.607476635512,23343.542056074766,3030.467289719626,344.5981308411215,1331.6448598130842,42821.878504672895,21153.226916935,2294.6391964885643,3649.9906542056074,43502.2429906542,1247.423571297678,1216.233644859813,30670.81308411215,37041.943925233645,829.17123484908,538.3551401869158,1409.411214953271,39528.2429906542,1095.7393474523765,19601.953271028036,1929.177570093458,35897.71028037383,1035.5794392523364,975.6915887850467,1007.4485981308411,58890.588785046726,2048.0280373831774,560.8504672897196,1170.8785046728972,63.94392523364486,54.242990654205606
97,98,150.0,12702.986666666666,2056.0066666666667,458.28,1190.5666666666666,19024.44,5127.1466666666665,11122.915805555556,8119.02,17298.68666666667,2950.326666666667,293.6066666666667,1197.1933333333334,30850.62,5242.658527777778,13998.117222222223,3498.0466666666666,31889.0,1424.3916111111112,3478.66,23161.406666666666,27778.56,1043.5335833333334,514.32,1688.1733333333334,28356.486666666668,1105.3700277777778,16138.833333333334,3982.84,25952.853333333333,972.48,1084.32,1190.04,42479.37333333334,1939.16,476.52666666666664,1154.5666666666666,63.693333333333335,161.62666666666667
98,99,103.0,13579.805825242718,1989.8543689320388,460.90291262135923,1062.9417475728155,19481.281553398057,4717.42718446602,7677.260355987055,5697.669902912621,18108.320388349515,2931.902912621359,284.3980582524272,2110.2718446601943,32971.87378640777,2544.5422330097085,6699.035275080906,3710.7281553398057,34039.038834951454,1319.173139158576,2193.5631067961167,25322.864077669903,29777.339805825242,874.8144012944983,595.1844660194175,1555.2524271844661,31692.747572815533,1078.7995145631069,17142.864077669903,1412.2427184466019,29566.563106796115,1084.8252427184466,1497.4077669902913,1362.9223300970873,50289.76699029126,1994.5922330097087,474.3883495145631,1288.368932038835,64.88349514563107,173.36893203883494
99,100,175.0,13204.925714285715,2017.2857142857142,450.85714285714283,1157.8628571428571,19381.61142857143,4664.937142857143,12227.657568027213,6989.617142857142,18111.33142857143,2847.691428571429,295.77142857142854,949.3771428571429,32565.29142857143,10240.726275510204,11681.212636054423,3242.9085714285716,33514.171428571426,1300.1322959183674,3761.074285714286,26614.485714285714,29193.102857142858,926.5931972789116,509.6857142857143,1574.702857142857,30175.754285714287,1140.4126020408164,17517.125714285714,3091.9142857142856,28046.56,1141.3771428571429,835.5028571428571,1060.56,46829.33714285714,1823.7657142857142,455.4685714285714,1184.1142857142856,65.39428571428572,147.6
